79150	86241	81713	95538	86162	78681	74819	93827	92399	75590	96272	108236	80552	94049	84504	115807	77376	80125	85631	79250	103731	68669	94417	83070	90204	84857	96480	99153	93386	100964	79603	80581	79698	92865	76770
76320	82932	78541	92873	83056	76121	71842	91031	89282	72767	93379	105507	77438	91257	81659	112570	74336	77218	82678	76309	100801	65916	91760	80437	87313	81986	93489	96330	90775	98196	76702	77671	76430	89745	73914
75471	81511	77341	91963	81802	75454	70912	90114	88068	71885	92355	104560	76343	90429	80727	111093	73231	76279	81707	75308	99826	65145	90993	79709	86287	81057	92355	95368	89972	97344	75681	76666	75152	88466	73043
78391	83956	80037	95022	84454	78467	73793	93276	90994	74656	95337	108028	79124	93600	83588	114135	75838	79061	84656	78114	103090	67913	94290	82717	89092	83949	95198	98507	93018	100659	78333	79386	77708	91189	75986
86131	91106	87614	102698	91815	86341	81779	101217	98790	82336	103059	116385	86900	101616	91214	121807	83197	86656	92544	85883	111413	75584	102410	90489	96621	91655	102712	106444	100638	108962	85599	86778	85253	98624	83809
93012	97521	94527	109646	98597	93451	89012	108477	105958	89280	110125	123899	93841	108815	98165	128655	89615	93384	99777	93110	118978	82619	110065	97610	103444	98490	109307	113764	107519	116667	91838	93440	91998	105297	90955
95783	99995	97764	112602	101755	97332	92521	111742	109257	92299	112901	127196	96782	111706	101364	131454	92195	96014	103232	96924	122200	86034	113976	101054	106761	101359	111768	117244	110218	120224	94123	96167	95061	108367	94186
96871	100617	99087	114273	103220	99434	94228	112684	110944	93327	114373	128907	97984	112578	102857	132567	92866	96810	104638	98469	122646	87360	115400	102033	108012	101886	112246	118454	110738	121066	94269	96640	95998	109667	95292
93757	99025	98573	112379	102453	99463	93959	111319	109538	91109	111240	126163	97179	111272	102968	131917	91912	95749	103645	97648	120892	87265	115257	101130	107776	101412	111781	117886	110313	120621	93751	96167	95934	107242	95399
94705	99871	99569	113307	103221	100682	95148	111923	110538	91869	111626	126785	97659	111478	103551	132082	92149	95884	103724	97803	120220	87932	115559	100766	107869	101589	111610	117786	110132	120318	93846	96340	96286	106482	96183
94896	99777	99620	113415	103190	100850	95431	111702	110461	91968	111248	126358	96855	111001	103239	131212	91845	95353	103060	97439	118892	87856	115085	99777	107199	100911	110893	116946	109396	119489	93266	95861	96140	105454	96223
